"","V1","V2","V3","V4"
"X[[i]]","[家教]北車徵電腦家教(代PO)","Fri Jun  5 12:36:09 2015","<meta name=""description"" content=""1.對象: 26 女一人&#10;2.地點: 台北火車站周邊星巴克(我會自己帶筆電唷~請老師別擔心)&#10;3.科目： max&#10;4.上課時間：6/13開始晚上都可(時間可以來信討論)&#10;5.時薪：400~600NTD/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433478981.A.FED.html"
"X[[i]]","[家教] 桃園市中壢區 國小正音","Fri Jun  5 13:36:32 2015","<meta name=""description"" content=""1.對象:幼兒園大班升小一男孩 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:中壢區近內壢某社區 ←(請注意自身安全、財物等。)&#10;3.科目：國小先修注音&#10;4.上課時間：8月上午9:30~11:00可調整 原則上希望一周內全部上完&#10;5.時薪：200~300←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433482604.A.1F5.html"
"X[[i]]","[家教] 高雄 Java程式入門/SQL","Fri Jun  5 14:10:41 2015","<meta name=""description"" content=""1.對象: 社會人士&#10;2.地點: 高雄市區，新興區或左營區&#10;3.科目：Java程式入門/SQL資料庫&#10;4.上課時間：星期日晚上，每週一次/兩小時&#10;5.時薪：300～500 ，依理解程度調整&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433484643.A.59D.html"
"X[[i]]","[家教] 尋找電腦家教","Fri Jun  5 14:28:12 2015","<meta name=""description"" content=""1.對象: 33歲，女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 北車或周邊星巴客均可←(請注意自身安全、財物等。)&#10;3.科目：電腦~網拍(修圖，美編....)，設計網頁，辦公室應用......&#10;4.上課時間：平日晚上或六日白天或晚上，可彼此配合時間&#10;5.時薪：400~600←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433485694.A.3B6.html"
"X[[i]]","[課輔]中山區 補習班 國中文科 數理科輔導老師","Fri Jun  5 14:42:37 2015","<meta name=""description"" content=""1.對象: 國一到國三生&#10;2.地點: 台北市松江路170巷15號2樓(近捷運行天宮站)&#10;3.科目：國中文科或數理科&#10;4.補習班名稱:啟迪文理補習班&#10;5.上課時間：平日晚上 週六早上、下午 (固定排班，上班時間可在調整)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433486560.A.BC5.html"
"X[[i]]","[家教] 台北市信義 成人日文","Fri Jun  5 16:02:24 2015","<meta name=""description"" content=""1.對象: 女，四十多&#10;2.地點: 101附近&#10;3.科目：日文&#10;4.上課時間：平日下午或假日晚上&#10;5.時薪：500/h&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433491348.A.BF7.html"
"X[[i]]","[家教] 板橋 國小五年級 全科","Fri Jun  5 17:44:20 2015","<meta name=""description"" content=""1.對象: 國小五年級 男生&#10;2.地點: 板橋 埔墘&#10;3.科目：全科&#10;4.上課時間：週一至週五，17:00-20:00&#10;5.時薪：300-350&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433497463.A.6C8.html"
"X[[i]]","[討論] 家教社的問題 「接了又不接」的定義？？","Fri Jun  5 18:59:02 2015","<meta name=""description"" content=""剛剛PO在Tutor版&#10;有版友說PO錯版了!!&#10;要是我PO在這也是錯的&#10;請讓我知道&#10;我會自D&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433501944.A.EC5.html"
"X[[i]]","[家教] 台北市信義 國考國際經濟學","Fri Jun  5 21:51:46 2015","<meta name=""description"" content=""1.對象:女 （32） ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 捷運站附近步行5分鐘以內的摩斯漢堡←(請注意自身安全、財物等。)&#10;3.科目：國際經濟學&#10;4.上課時間：日 中午13：00到18：00（起碼上課三小時）&#10;5.時薪：500~700元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433512310.A.37D.html"
"X[[i]]","[上台] 台中市逢甲 國中英文","Fri Jun  5 22:26:37 2015","<meta name=""description"" content=""1.對象:國三生男女皆有 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:台中市漢翔北街37號(近西苑中學) ←(請注意自身安全、財物等。)&#10;3.科目：國三英文&#10;4.補習班名稱:繹銘文理補習班&#10;5.上課時間：週六上午9:00~12:00&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433514400.A.96B.html"
"X[[i]]","[交換] 用日文交換電腦繪圖","Fri Jun  5 23:35:21 2015","<meta name=""description"" content=""1.對象:&#10;年齡不拘 電腦繪圖技巧普通~熟練即可,不需要到大師級&#10;男女性皆可&#10;2.地點： 台中, 地點再詳細討論&#10;3.科目： 各式電腦繪圖技巧 (種類CAI,PS,Illu,painter會其中一項即可)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433518523.A.F19.html"
"X[[i]]","[家教] 台北市 萬芳醫院/忠孝敦化 英文會話/口說","Fri Jun  5 23:46:48 2015","<meta name=""description"" content=""1.對象: 25歲 男性 上班族 多益850分&#10;2.地點: 台北市 捷運萬芳醫院站附近或捷運忠孝敦化站附近&#10;3.科目：英文口說會話&#10;4.上課時間：平日晚上與週末全天皆可 一週兩次&#10;5.時薪：500元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433519210.A.25E.html"
"X[[i]]","[家教] 新北市中和 瑜珈","Sat Jun  6 03:28:34 2015","<meta name=""description"" content=""1.對象: 30歲男生&#10;2.地點: 新北市中和復興路頂好附近&#10;3.科目：瑜珈&#10;4.上課時間：平日白天&#10;5.時薪：700-1500 依能力調整&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433532516.A.4FA.html"
"X[[i]]","[家教] 淡水 國二英文","Sat Jun  6 08:53:21 2015","<meta name=""description"" content=""1.對象: 升國二 男生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 下圭柔山(有公車站可到)←(請注意自身安全、財物等。)&#10;3.科目：國中英文&#10;4.上課時間：暑假六日 早上時段&#10;天數需與家長確認&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433552004.A.B58.html"
"X[[i]]","[交換] 高雄 Photoshop換英文會話","Sat Jun  6 10:44:20 2015","<meta name=""description"" content=""1.對象:年齡性別不拘，希望英文會話能力強←(年齡、性別缺一不可；漏掉一個水桶三天&#10;。)&#10;2.地點： 高雄市區，希望以南高雄為主，可討論←(請注意自身安全、財物等。)&#10;3.科目：英文會話，閒聊即可，我的英文程度大概是高中，希望你也有教學經驗。&#10;4.上課時間：禮拜一二四五晚上皆可&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433558662.A.9B7.html"
"X[[i]]","[課輔]中壢MATLAB時薪400","Sat Jun  6 13:50:52 2015","<meta name=""description"" content=""1.對象:男 在職碩士生 27歲&#10;2.地點:中壢區咖啡廳或簡餐店&#10;3.科目：MATLAB&#10;5.上課時間：明日6/7晚間8點到完成為止,或下周一至五選一天晚上&#10;6.時薪：400(可議)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433569854.A.A09.html"
"X[[i]]","[上台] 桃園楊梅 國中數學理化","Sat Jun  6 15:03:34 2015","<meta name=""description"" content=""1.對象:國二學生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:楊梅市新農街88號 ←(請注意自身安全、財物等。)&#10;3.科目：數學跟理化&#10;4.補習班名稱:楊英補習班&#10;5.上課時間：數學可一三四擇一 理化可一三四擇一 兩科時間錯開 時間晚上6:30-9:00&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433574217.A.8B5.html"
"X[[i]]","[交換] 台北 英文交換素描/鋼琴/繪圖軟體","Sat Jun  6 22:35:30 2015","<meta name=""description"" content=""1.對象:30歲，女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點： 台北，南港展覽館至台北車站之間板南線沿線←(請注意自身安全、財物等。)&#10;3.科目：素描或鋼琴&#10;4.上課時間：週間晚上7:30或週末&#10;5.自己的才藝:英文&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433601334.A.34E.html"
"X[[i]]","[家教] 台南市新化 高中英文","Sat Jun  6 23:20:46 2015","<meta name=""description"" content=""1.對象:升高一女生&#10;2.地點: 台南市新化&#10;3.科目：英文&#10;4.上課時間：自行與家長談&#10;5.時薪：500/hr 很強的可以自己跟家長談上去&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433604049.A.529.html"
"X[[i]]","[家教] 基隆市 安樂區 高二物理","Sun Jun  7 07:16:57 2015","<meta name=""description"" content=""1.對象: 麗山高中 高二女&#10;2.地點: 安樂區 離長庚醫院約3分鐘&#10;3.科目：物理&#10;4.上課時間：與學生協調&#10;5.時薪：500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433632620.A.833.html"
"X[[i]]","[家教] 台北市文山區 高中物理","Sun Jun  7 12:24:34 2015","<meta name=""description"" content=""1.對象: 高二女 (北一)&#10;2.地點: 台北市文山區 近政大&#10;3.科目：高中物理為主 化學為輔&#10;4.上課時間：一周一次，一次1.5小時。之後有複習課程的話會希望兩周三堂課的頻率&#10;5.時薪：每小時七百元，若有效會再調整薪資&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433651077.A.8F6.html"
"X[[i]]","[家教] 五股國小數學","Sun Jun  7 12:32:14 2015","<meta name=""description"" content=""1.對象:一個小四一個小二，都是男生 目前讀康橋&#10;2.地點:五股工業區五權7路&#10;3.科目：國小課內數學+延伸數理&#10;4.上課時間：一星期2次，一次2小時(平日晚上7~9點，假日早or晚)，時間需要進一&#10;步確認&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433651537.A.84D.html"
"X[[i]]","[家教] 台中市西屯  日文家教","Sun Jun  7 13:14:26 2015","<meta name=""description"" content=""1.對象: 男生/28&#10;2.地點: 台中市西屯區  站內信溝通，好配合&#10;3.科目：日文&#10;4.上課時間： 每週上課一次，每次上課1~1.5小時(視上課內容、進度調整)&#10;             六日下午1:00-7:00。&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433654070.A.423.html"
"X[[i]]","[上台] 新北市板橋 國中生物","Sun Jun  7 13:35:01 2015","<meta name=""description"" content=""1.對象: 國一學生&#10;←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 板橋 近新埔捷運站&#10;←(請注意自身安全、財物等。)&#10;3.科目： 國中生物&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433655303.A.569.html"
"X[[i]]","[家教] 英文作文批改","Sun Jun  7 14:13:15 2015","<meta name=""description"" content=""1.對象: 16歲高二女生&#10;2.地點:e-mail&#10;3.科目：英文作文&#10;4.上課時間：每週1~2篇英文作文，寫完後寄給您批改&#10;5.時薪：按件計酬  每篇 50~200元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433657598.A.359.html"
"X[[i]]","[家教] 台南永康 崑山國小 籃球","Sun Jun  7 14:21:09 2015","<meta name=""description"" content=""1.對象: 小五男生一位&#10;2.地點: 崑山國小籃球場&#10;3.科目：籃球&#10;4.上課時間：每週一，四下午4:30~5:30&#10;5.時薪：每堂課60分鐘300元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433658071.A.87A.html"
"X[[i]]","[家教] 嘉義縣水上鄉  西文家教","Sun Jun  7 14:42:26 2015","<meta name=""description"" content=""1.對象: 18歲升大一 女生&#10;2.地點: 嘉義縣水上鄉柳子林&#10;3.科目：西班牙文&#10;4.上課時間：一週1~2次 一次1.5~2小時 早上或下午皆可&#10;5.時薪：500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433659348.A.849.html"
"X[[i]]","[解題] matlab編寫通訊系統","Sun Jun  7 15:15:20 2015","<meta name=""description"" content=""1.對象: 24y 女&#10;2.地點: 線上討論或約出來(北部)皆可&#10;3.科目：matlab+通訊&#10;4.上課時間：皆可&#10;5.時薪：$1200 NTD/題 (請指導我寫這份作業，薪資可議)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433661324.A.FAB.html"
"X[[i]]","[解題] C++ 改寫CUDA程式","Sun Jun  7 15:23:05 2015","<meta name=""description"" content=""1.對象:24y 女&#10;2.地點:線上討論或約出來(北部)皆可&#10;3.科目：C++、計算機結構&#10;4.上課時間：皆可&#10;5.時薪：$1800 NTD/一份作業 (請指導我完成這份作業，薪資可議)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433661789.A.1B9.html"
"X[[i]]","[家教] 台南安平 高職數學","Sun Jun  7 16:48:11 2015","<meta name=""description"" content=""1.對象: 高一女生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 育平路附近←(請注意自身安全、財物等。)&#10;3.科目：數學&#10;4.上課時間：三晚六早（兩天都上）&#10;5.時薪：450/hr. +每個月有車馬費補助幾百元←(不能打&quot;面議、詳談、可議、自行開價&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433666893.A.6B1.html"
"X[[i]]","[家教] 會計員 面試","Sun Jun  7 16:48:30 2015","<meta name=""description"" content=""1.對象:25 女&#10;2.地點:美麗島站出口咖啡林咖啡&#10;3.科目：會計員的面試準備&#10;4.上課時間：本週二晚上或週三早上，2小時&#10;5.時薪:500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433666912.A.98C.html"
"X[[i]]","[家教] 台北市 問卷設計分析 量化統計","Sun Jun  7 20:05:32 2015","<meta name=""description"" content=""已徵得，謝謝來信者&#10;1.對象:28歲 女&#10;2.地點:北車至民權西路一帶&#10;3.科目：問卷設計、spss&#10;4.上課時間：可議&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433678735.A.F6C.html"
"X[[i]]","[上台] 台中市北區 國小兒美教師","Sun Jun  7 20:30:44 2015","<meta name=""description"" content=""1.對象: 國小2~5年級學生 男女皆有&#10;2.地點: 台中市北區篤行路308號(篤行國小大門正對面)&#10;3.科目：兒童美語&#10;4.補習班名稱:佳<U+4F17>補習班&#10;5.上課時間：每周一、三  下午15:30~17:00&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433680246.A.DBD.html"
"X[[i]]","https://www.ptt.cc/bbs/HomeTeach/M.1433681216.A.FD4.html","https://www.ptt.cc/bbs/HomeTeach/M.1433681216.A.FD4.html","https://www.ptt.cc/bbs/HomeTeach/M.1433681216.A.FD4.html","https://www.ptt.cc/bbs/HomeTeach/M.1433681216.A.FD4.html"
"X[[i]]","[家教] 台北市永春 康橋國際部九年級Science家教","Sun Jun  7 20:56:51 2015","<meta name=""description"" content=""1.對象:康橋國際部九年級女生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:永春捷運站附近 ←(請注意自身安全、財物等。)&#10;3.科目：Science&#10;4.上課時間： 一周1-2次/一次2-3小時，確切時間面議，預計七月中左右開始上課&#10;5.時薪：700/hr←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433681814.A.DA5.html"
"X[[i]]","[家教] 高雄市區誠徵暑期法文家教","Sun Jun  7 22:05:13 2015","<meta name=""description"" content=""1.對象: 高二女生 (學生的母語為英文及日文  就讀美國學校的日本人)&#10;2.地點: 高雄三多商圈附近&#10;3.科目: 法語(以文法寫作為主 口說閱讀為次要)&#10;4.時間: 7月1日到8月15日&#10;希望每週一到五每天上課  時間60-80分鐘  (上課時間堂數可協調)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433685915.A.3DF.html"
"X[[i]]","[家教] 台中沙鹿 微積分/線性代數","Sun Jun  7 23:44:28 2015","<meta name=""description"" content=""1.對象:濟南大學 大一 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:台中市沙鹿區 台中市區也可以 ←(請注意自身安全、財物等。)&#10;3.科目：微積分、線性代數&#10;4.上課時間：暑假 7月中到8月中&#10;5.時薪：600←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433691870.A.0E6.html"
"X[[i]]","[交換] 台北 電腦繪圖換健身","Sun Jun  7 23:51:36 2015","<meta name=""description"" content=""1.對象:28歲 女&#10;2.地點：新店或公館附近&#10;3.科目：健身指導&#10;4.上課時間：平日晚上&#10;5.自己的才藝: 電腦繪圖PS&amp;Ai&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433692298.A.6BF.html"
"X[[i]]","[交換] 鋼琴音樂理論作曲 換 高中數物化輔導","Mon Jun  8 00:21:22 2015","<meta name=""description"" content=""1.對象:高一，女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點：台北市中正紀念堂附近 ←(請注意自身安全、財物等。)&#10;3.科目：數物化輔導&#10;4.上課時間：周一到週五的六點之後都可以，週六週日在談&#10;5.自己的才藝: 音樂理論、鋼琴、作曲&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433694085.A.076.html"
"X[[i]]","[仲介] 全國TOP家教中心 6.8更新","Mon Jun  8 00:43:45 2015","<meta name=""description"" content=""若要接家教案件 請到下列網址登錄：&#10;因為不明原因，當您點擊下列網址&#10;極有可能出現亂碼，&#10;導致網頁無法開啟&#10;若出現此種情況，&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1433695427.A.062.html"
